symbol,fundingTime,fundingRate,markPrice
BTCUSDT,1681142400006,0.00006167,
BTCUSDT,1681171200008,0.00010000,
BTCUSDT,1681200000007,0.00010000,
BTCUSDT,1681228800016,0.00010000,
BTCUSDT,1681257600006,0.00009582,
BTCUSDT,1681286400008,0.00008195,
BTCUSDT,1681315200014,0.00001747,
BTCUSDT,1681344000027,0.00006665,
BTCUSDT,1681372800010,0.00004427,
BTCUSDT,1681401600000,0.00010000,
BTCUSDT,1681430400001,-0.00000113,
BTCUSDT,1681459200008,0.00010000,
BTCUSDT,1681488000007,0.00003420,
BTCUSDT,1681516800007,-0.00004975,
BTCUSDT,1681545600007,0.00008455,
BTCUSDT,1681574400011,0.00010000,
BTCUSDT,1681603200014,0.00007144,
BTCUSDT,1681632000007,0.00010000,
BTCUSDT,1681660800002,0.00010000,
BTCUSDT,1681689600017,0.00010000,
BTCUSDT,1681718400006,0.00007376,
BTCUSDT,1681747200000,0.00010000,
BTCUSDT,1681776000013,0.00004683,
BTCUSDT,1681804800017,-0.00000510,
BTCUSDT,1681833600000,0.00006772,
BTCUSDT,1681862400022,0.00010000,
BTCUSDT,1681891200014,0.00006231,
BTCUSDT,1681920000000,-0.00000081,
BTCUSDT,1681948800010,0.00008579,
BTCUSDT,1681977600012,0.00003668,
BTCUSDT,1682006400012,0.00005898,
BTCUSDT,1682035200009,0.00006297,
BTCUSDT,1682064000009,0.00010000,
BTCUSDT,1682092800003,0.00010000,
BTCUSDT,1682121600000,0.00010000,
BTCUSDT,1682150400000,0.00006858,
BTCUSDT,1682179200016,0.00002090,
BTCUSDT,1682208000009,0.00003768,
BTCUSDT,1682236800020,0.00001376,
BTCUSDT,1682265600007,0.00002369,
BTCUSDT,1682294400000,0.00004679,
BTCUSDT,1682323200008,0.00003694,
BTCUSDT,1682352000006,0.00002630,
BTCUSDT,1682380800014,0.00005066,
BTCUSDT,1682409600009,0.00006606,
BTCUSDT,1682438400015,0.00008541,
BTCUSDT,1682467200015,0.00004346,
BTCUSDT,1682496000013,0.00001686,
BTCUSDT,1682524800001,0.00010000,
BTCUSDT,1682553600014,0.00002518,
BTCUSDT,1682582400008,0.00005769,
BTCUSDT,1682611200005,0.00003265,
BTCUSDT,1682640000011,0.00010000,
BTCUSDT,1682668800007,0.00010000,
BTCUSDT,1682697600006,0.00004476,
BTCUSDT,1682726400004,0.00000037,
BTCUSDT,1682755200016,0.00006751,
BTCUSDT,1682784000001,0.00007826,
BTCUSDT,1682812800008,0.00003132,
BTCUSDT,1682841600000,0.00003501,
BTCUSDT,1682870400010,0.00006078,
BTCUSDT,1682899200004,0.00002435,
BTCUSDT,1682928000008,-0.00006370,
BTCUSDT,1682956800014,0.00000566,
BTCUSDT,1682985600015,0.00000968,
BTCUSDT,1683014400018,0.00006135,
BTCUSDT,1683043200000,0.00001204,
BTCUSDT,1683072000009,0.00008568,
BTCUSDT,1683100800003,0.00005435,
BTCUSDT,1683129600011,0.00005701,
BTCUSDT,1683158400000,0.00010000,
BTCUSDT,1683187200000,0.00009992,
BTCUSDT,1683216000011,0.00004314,
BTCUSDT,1683244800002,0.00003731,
BTCUSDT,1683273600000,0.00009909,
BTCUSDT,1683302400000,0.00008548,
BTCUSDT,1683331200009,0.00010000,
BTCUSDT,1683360000000,0.00010000,
BTCUSDT,1683388800000,0.00010000,
BTCUSDT,1683417600000,0.00004321,
BTCUSDT,1683446400000,0.00004047,
BTCUSDT,1683475200006,0.00006046,
BTCUSDT,1683504000000,0.00000720,
BTCUSDT,1683532800007,0.00000407,
BTCUSDT,1683561600015,0.00003902,
BTCUSDT,1683590400015,0.00005110,
BTCUSDT,1683619200000,0.00006841,
BTCUSDT,1683648000000,0.00000378,
BTCUSDT,1683676800007,0.00003752,
BTCUSDT,1683705600003,0.00004785,
BTCUSDT,1683734400000,0.00003792,
BTCUSDT,1683763200011,0.00001596,
BTCUSDT,1683792000000,0.00006926,
BTCUSDT,1683820800005,0.00005207,
BTCUSDT,1683849600020,0.00003633,
BTCUSDT,1683878400001,0.00003964,
BTCUSDT,1683907200010,0.00002762,
BTCUSDT,1683936000000,-0.00000010,
BTCUSDT,1683964800000,0.00005385,
BTCUSDT,1683993600026,0.00004494,
BTCUSDT,1684022400029,0.00001715,
BTCUSDT,1684051200010,0.00003039,
BTCUSDT,1684080000008,0.00003537,
BTCUSDT,1684108800006,0.00004407,
